uid,age,sex,blockf,trialN,target,target_color,distractor,distractor_color,size,compf,rt,corr,err,missing
8,26,f,Block 1,109,00717_960530_fa.jpg,blue,00927_960627_fa.jpg,green,2,Incompatible,0.450140497123,1,0,0
8,26,f,Block 1,110,00780_960530_fa.jpg,green,00807_960530_fa.jpg,blue,2,Incompatible,0.416781726643,1,0,0
8,26,f,Block 1,111,00730_960530_fa.jpg,blue,01010_960627_fa.jpg,green,2,Incompatible,0.416867819527,0,1,0
8,26,f,Block 1,112,00909_960530_fa.jpg,green,00745_960530_fa.jpg,green,3,Compatible,0.433348342311,1,0,0
8,26,f,Block 1,113,00889_960530_fa.jpg,green,00893_960530_fa.jpg,green,3,Compatible,0.483348908194,1,0,0
8,26,f,Block 1,114,00905_960530_fa.jpg,blue,00719_960620_fa.jpg,blue,2,Compatible,0.39998270059,1,0,0
8,26,f,Block 1,115,01007_960627_fa.jpg,green,00469_960530_fa.jpg,green,3,Compatible,,0,,1
8,26,f,Block 1,116,00706_960530_fa.jpg,blue,00910_960530_fa.jpg,green,2,Incompatible,0.383437911252,1,0,0
8,26,f,Block 1,117,00961_960627_fa.jpg,blue,00996_960627_fa.jpg,blue,2,Compatible,0.366773481132,1,0,0
8,26,f,Block 1,118,00906_960530_fa.jpg,green,00942_960627_fa.jpg,blue,3,Incompatible,0.450014389236,1,0,0
8,26,f,Block 1,119,00704_960530_fa.jpg,green,00789_960530_fa.jpg,green,2,Compatible,0.499822559737,1,0,0
8,26,f,Block 2,0,00804_960530_fa.jpg,blue,01004_960627_fa.jpg,green,2,Incompatible,,0,,1
8,26,f,Block 2,1,00908_960530_fa.jpg,blue,00717_960530_fa.jpg,blue,2,Compatible,0.450032982073,1,0,0
8,26,f,Block 2,2,00925_960627_fa.jpg,blue,00498_960627_fa.jpg,green,3,Incompatible,0.433342279459,1,0,0
8,26,f,Block 2,3,00927_960627_fa.jpg,blue,00986_960627_fa.jpg,blue,2,Compatible,0.366736295458,1,0,0
8,26,f,Block 2,4,00968_960627_fa.jpg,green,00775_960530_fa.jpg,blue,3,Incompatible,0.433162009838,1,0,0
8,26,f,Block 2,5,00965_960627_fa.jpg,blue,00981_960627_fa.jpg,blue,3,Compatible,0.383456504089,1,0,0
8,26,f,Block 2,6,00766_960620_fa.jpg,blue,00903_960530_fa.jpg,green,3,Incompatible,0.500094985095,1,0,0
8,26,f,Block 2,7,00719_960620_fa.jpg,green,00893_960530_fa.jpg,blue,2,Incompatible,0.51675901105,1,0,0
8,26,f,Block 2,8,00984_960627_fa.jpg,green,00758_960530_fa.jpg,green,2,Compatible,0.433349150728,1,0,0
8,26,f,Block 2,9,00939_960627_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.449992158683,1,0,0
8,26,f,Block 2,10,00745_960530_fa.jpg,blue,00706_960530_fa.jpg,blue,3,Compatible,0.416707759519,1,0,0
8,26,f,Block 2,11,00730_960530_fa.jpg,green,00704_960530_fa.jpg,blue,3,Incompatible,0.433429180732,1,0,0
8,26,f,Block 2,12,00889_960530_fa.jpg,blue,00722_960530_fa.jpg,green,2,Incompatible,0.466832412319,0,1,0
8,26,f,Block 2,13,00961_960627_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,,0,,1
8,26,f,Block 2,14,00897_960530_fa.jpg,green,00898_960530_fa.jpg,green,3,Compatible,0.466667906177,1,0,0
8,26,f,Block 2,15,00760_960530_fa.jpg,blue,00942_960627_fa.jpg,blue,2,Compatible,0.400020290457,1,0,0
8,26,f,Block 2,16,00970_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.566617301345,1,0,0
8,26,f,Block 2,17,00744_960620_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.433251336246,1,0,0
8,26,f,Block 2,18,00789_960530_fa.jpg,blue,01011_960627_fa.jpg,blue,3,Compatible,0.383476309507,1,0,0
8,26,f,Block 2,19,00980_960627_fa.jpg,green,01007_960627_fa.jpg,blue,2,Incompatible,0.400047775474,1,0,0
8,26,f,Block 2,20,00899_960530_fa.jpg,green,00508_960627_fa.jpg,blue,3,Incompatible,0.533321989002,1,0,0
8,26,f,Block 2,21,00905_960530_fa.jpg,green,00910_960530_fa.jpg,green,2,Compatible,0.433352384251,1,0,0
8,26,f,Block 2,22,00993_960627_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.450018835341,1,0,0
8,26,f,Block 2,23,01008_960627_fa.jpg,green,00954_960627_fa.jpg,green,2,Compatible,0.466697008,1,0,0
8,26,f,Block 2,24,00961_960627_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.45000873055,1,0,0
8,26,f,Block 2,25,00965_960627_fa.jpg,blue,00981_960627_fa.jpg,blue,3,Compatible,0.466665885237,1,0,0
8,26,f,Block 2,26,00899_960530_fa.jpg,green,00508_960627_fa.jpg,blue,3,Incompatible,,0,,1
8,26,f,Block 2,27,00897_960530_fa.jpg,green,00898_960530_fa.jpg,green,3,Compatible,0.516839849442,1,0,0
8,26,f,Block 2,28,01008_960627_fa.jpg,green,00954_960627_fa.jpg,green,2,Compatible,0.44993516762,1,0,0
8,26,f,Block 2,29,00927_960627_fa.jpg,blue,00986_960627_fa.jpg,blue,2,Compatible,0.483431363362,1,0,0
8,26,f,Block 2,30,00889_960530_fa.jpg,blue,00722_960530_fa.jpg,green,2,Incompatible,0.499949880206,1,0,0
8,26,f,Block 2,31,00968_960627_fa.jpg,green,00775_960530_fa.jpg,blue,3,Incompatible,0.533338156674,1,0,0
8,26,f,Block 2,32,00760_960530_fa.jpg,blue,00942_960627_fa.jpg,blue,2,Compatible,0.416775259568,1,0,0
8,26,f,Block 2,33,00766_960620_fa.jpg,blue,00903_960530_fa.jpg,green,3,Incompatible,,0,,1
8,26,f,Block 2,34,00939_960627_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.450027323386,1,0,0
8,26,f,Block 2,35,00745_960530_fa.jpg,blue,00706_960530_fa.jpg,blue,3,Compatible,0.283410507051,1,0,0
8,26,f,Block 2,36,00993_960627_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.400098299491,1,0,0
8,26,f,Block 2,37,00908_960530_fa.jpg,blue,00717_960530_fa.jpg,blue,2,Compatible,0.316738558962,1,0,0
8,26,f,Block 2,38,00984_960627_fa.jpg,green,00758_960530_fa.jpg,green,2,Compatible,0.333465638832,1,0,0
8,26,f,Block 2,39,00925_960627_fa.jpg,blue,00498_960627_fa.jpg,green,3,Incompatible,0.383415276505,1,0,0
8,26,f,Block 2,40,00744_960620_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.46675278648,1,0,0
8,26,f,Block 2,41,00970_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.483319806372,1,0,0
8,26,f,Block 2,42,00905_960530_fa.jpg,green,00910_960530_fa.jpg,green,2,Compatible,0.500004041911,1,0,0
8,26,f,Block 2,43,00789_960530_fa.jpg,blue,01011_960627_fa.jpg,blue,3,Compatible,0.450003476057,0,1,0
8,26,f,Block 2,44,00719_960620_fa.jpg,green,00893_960530_fa.jpg,blue,2,Incompatible,0.466682457103,0,1,0
8,26,f,Block 2,45,00980_960627_fa.jpg,green,01007_960627_fa.jpg,blue,2,Incompatible,,0,,1
8,26,f,Block 2,46,00730_960530_fa.jpg,green,00704_960530_fa.jpg,blue,3,Incompatible,0.483395794436,1,0,0
8,26,f,Block 2,47,00804_960530_fa.jpg,blue,01004_960627_fa.jpg,green,2,Incompatible,0.366730636772,1,0,0
8,26,f,Block 2,48,00961_960627_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.433438477135,1,0,0
8,26,f,Block 2,49,00766_960620_fa.jpg,blue,00903_960530_fa.jpg,green,3,Incompatible,0.266849550069,1,0,0
8,26,f,Block 2,50,00789_960530_fa.jpg,blue,01011_960627_fa.jpg,blue,3,Compatible,0.416783747612,0,1,0
8,26,f,Block 2,51,00804_960530_fa.jpg,blue,01004_960627_fa.jpg,green,2,Incompatible,0.566713903216,1,0,0
8,26,f,Block 2,52,00899_960530_fa.jpg,green,00508_960627_fa.jpg,blue,3,Incompatible,0.466499762319,1,0,0
8,26,f,Block 2,53,00908_960530_fa.jpg,blue,00717_960530_fa.jpg,blue,2,Compatible,0.416694016982,1,0,0
8,26,f,Block 2,54,00897_960530_fa.jpg,green,00898_960530_fa.jpg,green,3,Compatible,0.383371623786,1,0,0
8,26,f,Block 2,55,00927_960627_fa.jpg,blue,00986_960627_fa.jpg,blue,2,Compatible,0.41677849312,1,0,0
8,26,f,Block 2,56,00939_960627_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.433417863329,1,0,0
8,26,f,Block 2,57,01008_960627_fa.jpg,green,00954_960627_fa.jpg,green,2,Compatible,0.450093610852,1,0,0
8,26,f,Block 2,58,00745_960530_fa.jpg,blue,00706_960530_fa.jpg,blue,3,Compatible,0.316721987067,1,0,0
8,26,f,Block 2,59,00889_960530_fa.jpg,blue,00722_960530_fa.jpg,green,2,Incompatible,0.383477926283,1,0,0
8,26,f,Block 2,60,00968_960627_fa.jpg,green,00775_960530_fa.jpg,blue,3,Incompatible,0.450092802464,1,0,0
8,26,f,Block 2,61,00984_960627_fa.jpg,green,00758_960530_fa.jpg,green,2,Compatible,0.450083910255,1,0,0
8,26,f,Block 2,62,00719_960620_fa.jpg,green,00893_960530_fa.jpg,blue,2,Incompatible,0.449896365171,1,0,0
8,26,f,Block 2,63,00965_960627_fa.jpg,blue,00981_960627_fa.jpg,blue,3,Compatible,0.416774047015,1,0,0
8,26,f,Block 2,64,00730_960530_fa.jpg,green,00704_960530_fa.jpg,blue,3,Incompatible,0.483370330359,1,0,0
8,26,f,Block 2,65,00760_960530_fa.jpg,blue,00942_960627_fa.jpg,blue,2,Compatible,0.300062407245,1,0,0
8,26,f,Block 2,66,00905_960530_fa.jpg,green,00910_960530_fa.jpg,green,2,Compatible,0.43342796815,1,0,0
8,26,f,Block 2,67,00925_960627_fa.jpg,blue,00498_960627_fa.jpg,green,3,Incompatible,0.466777442198,1,0,0
8,26,f,Block 2,68,00993_960627_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.40011002103,1,0,0
8,26,f,Block 2,69,00970_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.400106787536,1,0,0
8,26,f,Block 2,70,00744_960620_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.466484807228,0,1,0
8,26,f,Block 2,71,00980_960627_fa.jpg,green,01007_960627_fa.jpg,blue,2,Incompatible,,0,,1
8,26,f,Block 2,72,00984_960627_fa.jpg,green,00758_960530_fa.jpg,green,2,Compatible,0.416799511091,1,0,0
8,26,f,Block 2,73,00760_960530_fa.jpg,blue,00942_960627_fa.jpg,blue,2,Compatible,0.450041065895,1,0,0
8,26,f,Block 2,74,00897_960530_fa.jpg,green,00898_960530_fa.jpg,green,3,Compatible,0.400116892328,1,0,0
8,26,f,Block 2,75,00789_960530_fa.jpg,blue,01011_960627_fa.jpg,blue,3,Compatible,0.383495710703,1,0,0
8,26,f,Block 2,76,00766_960620_fa.jpg,blue,00903_960530_fa.jpg,green,3,Incompatible,,0,,1
8,26,f,Block 2,77,00730_960530_fa.jpg,green,00704_960530_fa.jpg,blue,3,Incompatible,0.566711478081,1,0,0
8,26,f,Block 2,78,00993_960627_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.416676232533,0,1,0
8,26,f,Block 2,79,00925_960627_fa.jpg,blue,00498_960627_fa.jpg,green,3,Incompatible,,0,,1
8,26,f,Block 2,80,00980_960627_fa.jpg,green,01007_960627_fa.jpg,blue,2,Incompatible,0.500080838392,1,0,0
8,26,f,Block 2,81,00804_960530_fa.jpg,blue,01004_960627_fa.jpg,green,2,Incompatible,0.383360710606,1,0,0
8,26,f,Block 2,82,00970_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.399921263393,1,0,0
8,26,f,Block 2,83,00961_960627_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.383458525059,1,0,0
8,26,f,Block 2,84,00968_960627_fa.jpg,green,00775_960530_fa.jpg,blue,3,Incompatible,0.483335165685,1,0,0
8,26,f,Block 2,85,00939_960627_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.399991592829,1,0,0
8,26,f,Block 2,86,00927_960627_fa.jpg,blue,00986_960627_fa.jpg,blue,2,Compatible,0.400019886234,1,0,0
8,26,f,Block 2,87,00908_960530_fa.jpg,blue,00717_960530_fa.jpg,blue,2,Compatible,0.500067500048,1,0,0
8,26,f,Block 2,88,01008_960627_fa.jpg,green,00954_960627_fa.jpg,green,2,Compatible,0.416691187624,1,0,0
8,26,f,Block 2,89,00889_960530_fa.jpg,blue,00722_960530_fa.jpg,green,2,Incompatible,0.50007962581,1,0,0
8,26,f,Block 2,90,00744_960620_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.450022068893,1,0,0
8,26,f,Block 2,91,00745_960530_fa.jpg,blue,00706_960530_fa.jpg,blue,3,Compatible,0.566643169645,1,0,0
8,26,f,Block 2,92,00719_960620_fa.jpg,green,00893_960530_fa.jpg,blue,2,Incompatible,0.500095389289,1,0,0
8,26,f,Block 2,93,00905_960530_fa.jpg,green,00910_960530_fa.jpg,green,2,Compatible,0.500078413228,1,0,0
8,26,f,Block 2,94,00965_960627_fa.jpg,blue,00981_960627_fa.jpg,blue,3,Compatible,0.383460546029,1,0,0
8,26,f,Block 2,95,00899_960530_fa.jpg,green,00508_960627_fa.jpg,blue,3,Incompatible,0.516733951168,1,0,0
8,26,f,Block 2,96,00965_960627_fa.jpg,blue,00981_960627_fa.jpg,blue,3,Compatible,0.316816567996,1,0,0
8,26,f,Block 2,97,00899_960530_fa.jpg,green,00508_960627_fa.jpg,blue,3,Incompatible,0.449992562848,1,0,0
8,26,f,Block 2,98,00939_960627_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.466689732566,1,0,0
8,26,f,Block 2,99,00744_960620_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.416693612817,1,0,0
8,26,f,Block 2,100,00993_960627_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.45009037733,1,0,0
8,26,f,Block 2,101,00905_960530_fa.jpg,green,00910_960530_fa.jpg,green,2,Compatible,0.433557713754,1,0,0
8,26,f,Block 2,102,00789_960530_fa.jpg,blue,01011_960627_fa.jpg,blue,3,Compatible,0.399843658553,1,0,0
8,26,f,Block 2,103,00961_960627_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.400092236581,1,0,0
8,26,f,Block 2,104,00897_960530_fa.jpg,green,00898_960530_fa.jpg,green,3,Compatible,0.483328698581,1,0,0
8,26,f,Block 2,105,00804_960530_fa.jpg,blue,01004_960627_fa.jpg,green,2,Incompatible,0.45007340124,1,0,0
8,26,f,Block 2,106,00970_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.466671139729,1,0,0
8,26,f,Block 2,107,00760_960530_fa.jpg,blue,00942_960627_fa.jpg,blue,2,Compatible,,0,,1
8,26,f,Block 2,108,00766_960620_fa.jpg,blue,00903_960530_fa.jpg,green,3,Incompatible,0.433362084848,1,0,0
8,26,f,Block 2,109,00730_960530_fa.jpg,green,00704_960530_fa.jpg,blue,3,Incompatible,0.400056667713,1,0,0
8,26,f,Block 2,110,00927_960627_fa.jpg,blue,00986_960627_fa.jpg,blue,2,Compatible,0.416765154776,1,0,0
8,26,f,Block 2,111,00968_960627_fa.jpg,green,00775_960530_fa.jpg,blue,3,Incompatible,0.41677647215,1,0,0
8,26,f,Block 2,112,00908_960530_fa.jpg,blue,00717_960530_fa.jpg,blue,2,Compatible,,0,,1
8,26,f,Block 2,113,00925_960627_fa.jpg,blue,00498_960627_fa.jpg,green,3,Incompatible,0.300066044962,1,0,0
8,26,f,Block 2,114,01008_960627_fa.jpg,green,00954_960627_fa.jpg,green,2,Compatible,0.416698058922,1,0,0
8,26,f,Block 2,115,00984_960627_fa.jpg,green,00758_960530_fa.jpg,green,2,Compatible,0.416683507996,1,0,0
8,26,f,Block 2,116,00719_960620_fa.jpg,green,00893_960530_fa.jpg,blue,2,Incompatible,,0,,1
8,26,f,Block 2,117,00980_960627_fa.jpg,green,01007_960627_fa.jpg,blue,2,Incompatible,0.466725301463,1,0,0
8,26,f,Block 2,118,00745_960530_fa.jpg,blue,00706_960530_fa.jpg,blue,3,Compatible,0.333472914295,1,0,0
8,26,f,Block 2,119,00889_960530_fa.jpg,blue,00722_960530_fa.jpg,green,2,Incompatible,0.516649070836,1,0,0
9,19,f,Block 1,0,00760_960530_fa.jpg,blue,00952_960627_fa.jpg,green,2,Incompatible,0.483213503874,1,0,0
9,19,f,Block 1,1,00706_960530_fa.jpg,blue,00897_960530_fa.jpg,green,2,Incompatible,0.450013985042,1,0,0
9,19,f,Block 1,2,00722_960530_fa.jpg,green,00766_960620_fa.jpg,blue,3,Incompatible,0.299935086776,1,0,0
9,19,f,Block 1,3,00889_960530_fa.jpg,green,00996_960627_fa.jpg,blue,3,Incompatible,0.349960308347,1,0,0
9,19,f,Block 1,4,00910_960530_fa.jpg,blue,00508_960627_fa.jpg,blue,3,Compatible,0.316741792485,1,0,0
9,19,f,Block 1,5,00925_960627_fa.jpg,blue,00888_960530_fa.jpg,blue,2,Compatible,0.333480998117,1,0,0
9,19,f,Block 1,6,00903_960530_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.383377686667,1,0,0
9,19,f,Block 1,7,00898_960530_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.400037266489,1,0,0
9,19,f,Block 1,8,01007_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.466774612869,1,0,0
9,19,f,Block 1,9,00970_960627_fa.jpg,blue,00942_960627_fa.jpg,blue,3,Compatible,0.483228458994,1,0,0
9,19,f,Block 1,10,00775_960530_fa.jpg,blue,00980_960627_fa.jpg,green,3,Incompatible,0.333578408376,0,1,0
9,19,f,Block 1,11,00965_960627_fa.jpg,green,00807_960530_fa.jpg,green,2,Compatible,,0,,1
9,19,f,Block 1,12,00780_960530_fa.jpg,green,00908_960530_fa.jpg,blue,3,Incompatible,0.333384396246,0,1,0
9,19,f,Block 1,13,00773_960530_fa.jpg,blue,00993_960627_fa.jpg,green,3,Incompatible,0.500069925212,1,0,0
9,19,f,Block 1,14,00939_960627_fa.jpg,green,00704_960530_fa.jpg,green,2,Compatible,0.383471054985,1,0,0
9,19,f,Block 1,15,00937_960627_fa.jpg,green,00804_960530_fa.jpg,green,3,Compatible,0.450009538938,1,0,0
9,19,f,Block 1,16,00797_960620_fa.jpg,blue,00972_960627_fa.jpg,blue,2,Compatible,0.500025868299,1,0,0
9,19,f,Block 1,17,00745_960530_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.416758687701,1,0,0
9,19,f,Block 1,18,00717_960530_fa.jpg,green,00730_960530_fa.jpg,blue,2,Incompatible,0.366833705717,1,0,0
9,19,f,Block 1,19,01004_960627_fa.jpg,green,00981_960627_fa.jpg,blue,2,Incompatible,0.366670007992,1,0,0
9,19,f,Block 1,20,00498_960627_fa.jpg,green,00789_960530_fa.jpg,green,3,Compatible,0.350121176743,1,0,0
9,19,f,Block 1,21,00806_960620_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.35004923059,1,0,0
9,19,f,Block 1,22,00469_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,3,Compatible,0.250153188739,1,0,0
9,19,f,Block 1,23,00882_960530_fa.jpg,blue,00895_960530_fa.jpg,blue,2,Compatible,0.350042359321,1,0,0
9,19,f,Block 1,24,01004_960627_fa.jpg,green,00981_960627_fa.jpg,blue,2,Incompatible,0.46675480745,1,0,0
9,19,f,Block 1,25,00937_960627_fa.jpg,green,00804_960530_fa.jpg,green,3,Compatible,0.366783585923,1,0,0
9,19,f,Block 1,26,00889_960530_fa.jpg,green,00996_960627_fa.jpg,blue,3,Incompatible,0.400037266489,1,0,0
9,19,f,Block 1,27,00780_960530_fa.jpg,green,00908_960530_fa.jpg,blue,3,Incompatible,0.333380354336,1,0,0
9,19,f,Block 1,28,00498_960627_fa.jpg,green,00789_960530_fa.jpg,green,3,Compatible,0.283482453204,0,1,0
9,19,f,Block 1,29,00939_960627_fa.jpg,green,00704_960530_fa.jpg,green,2,Compatible,0.350117539027,0,1,0
9,19,f,Block 1,30,00469_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,3,Compatible,0.483151258319,1,0,0
9,19,f,Block 1,31,00717_960530_fa.jpg,green,00730_960530_fa.jpg,blue,2,Incompatible,0.483438638796,1,0,0
9,19,f,Block 1,32,00706_960530_fa.jpg,blue,00897_960530_fa.jpg,green,2,Incompatible,0.483399027988,1,0,0
9,19,f,Block 1,33,00745_960530_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.366799349431,1,0,0
9,19,f,Block 1,34,00760_960530_fa.jpg,blue,00952_960627_fa.jpg,green,2,Incompatible,0.533321989031,1,0,0
9,19,f,Block 1,35,01007_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.450085527031,1,0,0
9,19,f,Block 1,36,00806_960620_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.366773076938,1,0,0
9,19,f,Block 1,37,00965_960627_fa.jpg,green,00807_960530_fa.jpg,green,2,Compatible,0.466672756476,1,0,0
9,19,f,Block 1,38,00773_960530_fa.jpg,blue,00993_960627_fa.jpg,green,3,Incompatible,0.433364914206,1,0,0
9,19,f,Block 1,39,00903_960530_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.400033224578,1,0,0
9,19,f,Block 1,40,00970_960627_fa.jpg,blue,00942_960627_fa.jpg,blue,3,Compatible,0.316723603813,1,0,0
9,19,f,Block 1,41,00898_960530_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.30016547619,0,1,0
9,19,f,Block 1,42,00797_960620_fa.jpg,blue,00972_960627_fa.jpg,blue,2,Compatible,0.383457716671,1,0,0
9,19,f,Block 1,43,00775_960530_fa.jpg,blue,00980_960627_fa.jpg,green,3,Incompatible,0.366792073968,0,1,0
9,19,f,Block 1,44,00722_960530_fa.jpg,green,00766_960620_fa.jpg,blue,3,Incompatible,,0,,1
9,19,f,Block 1,45,00882_960530_fa.jpg,blue,00895_960530_fa.jpg,blue,2,Compatible,0.516549639637,1,0,0
9,19,f,Block 1,46,00910_960530_fa.jpg,blue,00508_960627_fa.jpg,blue,3,Compatible,0.333391267515,1,0,0
9,19,f,Block 1,47,00925_960627_fa.jpg,blue,00888_960530_fa.jpg,blue,2,Compatible,0.366796924238,1,0,0
9,19,f,Block 1,48,00925_960627_fa.jpg,blue,00888_960530_fa.jpg,blue,2,Compatible,0.350067419204,1,0,0
9,19,f,Block 1,49,00745_960530_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.450104119838,1,0,0
9,19,f,Block 1,50,00903_960530_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.450091185689,1,0,0
9,19,f,Block 1,51,00965_960627_fa.jpg,green,00807_960530_fa.jpg,green,2,Compatible,0.466751978121,1,0,0
9,19,f,Block 1,52,00717_960530_fa.jpg,green,00730_960530_fa.jpg,blue,2,Incompatible,0.433452623838,1,0,0
9,19,f,Block 1,53,00937_960627_fa.jpg,green,00804_960530_fa.jpg,green,3,Compatible,0.383460546,1,0,0
9,19,f,Block 1,54,01007_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.416691996041,1,0,0
9,19,f,Block 1,55,00882_960530_fa.jpg,blue,00895_960530_fa.jpg,blue,2,Compatible,0.383380516025,1,0,0
9,19,f,Block 1,56,00498_960627_fa.jpg,green,00789_960530_fa.jpg,green,3,Compatible,0.316714711633,1,0,0
9,19,f,Block 1,57,00469_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,3,Compatible,0.333418752562,1,0,0
9,19,f,Block 1,58,00889_960530_fa.jpg,green,00996_960627_fa.jpg,blue,3,Incompatible,0.416757475119,1,0,0
9,19,f,Block 1,59,00773_960530_fa.jpg,blue,00993_960627_fa.jpg,green,3,Incompatible,0.533512767608,1,0,0
9,19,f,Block 1,60,00760_960530_fa.jpg,blue,00952_960627_fa.jpg,green,2,Incompatible,0.516676555912,1,0,0
9,19,f,Block 1,61,00780_960530_fa.jpg,green,00908_960530_fa.jpg,blue,3,Incompatible,0.350046805426,0,1,0
9,19,f,Block 1,62,00797_960620_fa.jpg,blue,00972_960627_fa.jpg,blue,2,Compatible,0.400099107879,1,0,0
9,19,f,Block 1,63,00939_960627_fa.jpg,green,00704_960530_fa.jpg,green,2,Compatible,0.450114628824,1,0,0
9,19,f,Block 1,64,00722_960530_fa.jpg,green,00766_960620_fa.jpg,blue,3,Incompatible,0.416762729641,1,0,0
9,19,f,Block 1,65,00970_960627_fa.jpg,blue,00942_960627_fa.jpg,blue,3,Compatible,0.316796358384,1,0,0
9,19,f,Block 1,66,00706_960530_fa.jpg,blue,00897_960530_fa.jpg,green,2,Incompatible,0.533321989002,1,0,0
9,19,f,Block 1,67,01004_960627_fa.jpg,green,00981_960627_fa.jpg,blue,2,Incompatible,0.516648666642,1,0,0
9,19,f,Block 1,68,00898_960530_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.383445186715,1,0,0
9,19,f,Block 1,69,00910_960530_fa.jpg,blue,00508_960627_fa.jpg,blue,3,Compatible,0.400039287459,1,0,0
9,19,f,Block 1,70,00775_960530_fa.jpg,blue,00980_960627_fa.jpg,green,3,Incompatible,0.53331188421,1,0,0
9,19,f,Block 1,71,00806_960620_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.499997574836,1,0,0
9,19,f,Block 1,72,00910_960530_fa.jpg,blue,00508_960627_fa.jpg,blue,3,Compatible,0.433426351374,1,0,0
9,19,f,Block 1,73,00882_960530_fa.jpg,blue,00895_960530_fa.jpg,blue,2,Compatible,0.350124410295,1,0,0
9,19,f,Block 1,74,01004_960627_fa.jpg,green,00981_960627_fa.jpg,blue,2,Incompatible,0.450017622759,1,0,0
9,19,f,Block 1,75,00970_960627_fa.jpg,blue,00942_960627_fa.jpg,blue,3,Compatible,0.516480118618,1,0,0
9,19,f,Block 1,76,00806_960620_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.416694421176,1,0,0
9,19,f,Block 1,77,00889_960530_fa.jpg,green,00996_960627_fa.jpg,blue,3,Incompatible,0.40002150301,1,0,0
9,19,f,Block 1,78,00469_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,3,Compatible,0.450088760554,1,0,0
9,19,f,Block 1,79,00903_960530_fa.jpg,blue,00878_960530_fa.jpg,green,3,Incompatible,0.55006281141,1,0,0
9,19,f,Block 1,80,00898_960530_fa.jpg,green,01010_960627_fa.jpg,blue,2,Incompatible,0.549983589794,1,0,0
9,19,f,Block 1,81,00745_960530_fa.jpg,green,00906_960530_fa.jpg,green,3,Compatible,0.483400644764,1,0,0
9,19,f,Block 1,82,00780_960530_fa.jpg,green,00908_960530_fa.jpg,blue,3,Incompatible,0.400164182764,1,0,0
9,19,f,Block 1,83,00722_960530_fa.jpg,green,00766_960620_fa.jpg,blue,3,Incompatible,0.550049473095,1,0,0
9,19,f,Block 1,84,00939_960627_fa.jpg,green,00704_960530_fa.jpg,green,2,Compatible,0.383519153838,1,0,0
9,19,f,Block 1,85,01007_960627_fa.jpg,blue,00909_960530_fa.jpg,green,2,Incompatible,0.533397168707,1,0,0
